SCHID,C0196,C0198,C0200,C0202,C0204,C0194,C0560,C0562,FR_LVEL,FR_SIZE,FR_URBAN,INVASIVE,C0190,C0284,C0288,C0308,SVINC08,FR_CATMN,FINALWGT,REPWGT1,REPWGT2,REPWGT3,REPWGT4,REPWGT5,REPWGT6,REPWGT7,REPWGT8,REPWGT9,REPWGT10,REPWGT11,REPWGT12,REPWGT13,REPWGT14,REPWGT15,REPWGT16,REPWGT17,REPWGT18,REPWGT19,REPWGT20,REPWGT21,REPWGT22,REPWGT23,REPWGT24,REPWGT25,REPWGT26,REPWGT27,REPWGT28,REPWGT29,REPWGT30,REPWGT31,REPWGT32,REPWGT33,REPWGT34,REPWGT35,REPWGT36,REPWGT37,REPWGT38,REPWGT39,REPWGT40,REPWGT41,REPWGT42,REPWGT43,REPWGT44,REPWGT45,REPWGT46,REPWGT47,REPWGT48,REPWGT49,REPWGT50,IC0110,IC0112,IC0114,IC0116,IC0120,IC0122,IC0124,IC0126,IC0128,IC0130,IC0132,IC0134,IC0136,IC0138,IC0140,IC0141,IC0142,IC0143,IC0144,IC0146,IC0148,IC0150,IC0152,IC0154,IC0156,IC0158,IC0160,IC0162,IC0164,IC0166,IC0168,IC0169,IC0170,IC0171,IC0172,IC0173,IC0174,IC0176,IC0178,IC0180,IC0182,IC0184,IC0186,IC0188,IC0190,IC0192,IC0194,IC0196,IC0198,IC0200,IC0202,IC0204,IC0206,IC0208,IC0210,IC0212,IC0214,IC0216,IC0218,IC0220,IC0222,IC0224,IC0226,IC0228,IC0230,IC0244,IC0246,IC0248,IC0250,IC0252,IC0254,IC0256,IC0258,IC0260,IC0262,IC0264,IC0266,IC0268,IC0270,IC0272,IC0274,IC0276,IC0280,IC0282,IC0284,IC0286,IC0288,IC0290,IC0292,IC0294,IC0296,IC0298,IC0300,IC0302,IC0304,IC0306,IC0308,IC0374,IC0376,IC0378,IC0380,IC0382,IC0384,IC0386,IC0388,IC0390,IC0392,IC0394,IC0396,IC0398,IC0400,IC0402,IC0404,IC0406,IC0408,IC0410,IC0412,IC0414,IC0416,IC0418,IC0420,IC0422,IC0424,IC0426,IC0428,IC0430,IC0432,IC0434,IC0436,IC0438,IC0440,IC0442,IC0444,IC0446,IC0448,IC0450,IC0452,IC0454,IC0456,IC0508,IC0510,IC0512,IC0514,IC0516,IC0518,IC0520,IC0526,IC0528,IC0532,IC0534,IC0536,IC0538,IC0540,IC0542,IC0544,IC0546,IC0556,IC0558,IC0560,IC0562,IC0568,IC0570,IC0572,C0116,C0120,C0124,C0126
946,4,4,4,1,1,2,2,3,1,2,1,0,2,3,3,2,0.0,4.0,93.32211334609738,95.84935638766457,94.3665241871339,94.73871276040406,95.32540786438241,94.9791506206016,97.10382788537972,93.68593826640891,96.37342414360174,96.06387165896531,96.41993523856391,95.1471146854308,93.97856972534213,95.10103297252029,95.25072028370397,94.59009963851636,94.48027157424994,95.5488080831002,95.59896277751372,94.45227126080113,94.80081508053296,95.42947396495858,95.23770264725034,94.84945141701738,95.35198472882944,93.9269875580277,95.8025685027896,95.66480578093523,94.78280315097362,95.7408996467348,0.0,94.97721021710434,95.5443591941075,94.23705231181373,95.62166392400019,94.56562446577641,96.10650832770882,95.61576365742032,95.7564868451972,94.17754019572476,96.40174000001883,95.36103831267229,96.02000039302268,95.85226252151193,96.53119454577889,95.25437047028892,95.0229352223511,95.27175579217672,95.09350999035675,93.20939455056437,94.49522934922943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
947,4,3,3,2,2,2,3,3,2,3,4,0,1,3,3,2,0.0,3.0,15.446081657816332,15.906958715705375,15.8030151642887,15.568554039555924,15.88536907520662,15.761572469014284,15.442283775786308,15.631614659449014,15.764508475254125,15.859705897638673,15.716812151580196,15.659511342252406,15.816814782919652,15.778257728051235,15.535075450206254,15.748000387439074,15.65519456119969,15.966699894654166,15.735222330107018,15.696724225046305,15.902365212360378,15.617752889681018,15.589174500390959,15.94642043741938,16.018902046277432,16.07106500752464,15.859147367708616,16.018833675082774,15.759318594585354,15.782656671191935,15.834229315246377,15.814737862728872,15.839452260441963,15.782339970323322,15.587955935474957,15.515831994492613,15.778169773580817,15.64724978668715,16.024456485624203,15.726877240336718,15.699532280343714,15.884453252404521,0.0,15.952093776999034,15.944794576116792,15.894074151143647,15.494682827715524,15.560645716074577,15.862803187180402,15.660904911494153,15.36219566764084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
948,2,2,3,1,1,2,3,3,2,2,2,0,2,3,2,2,0.0,2.0,20.39620326985507,20.65634556551804,20.898122382628713,20.72079550032157,21.011703075042913,20.69806810236539,21.124202097017424,21.124445982893786,20.581338347921672,20.520066343672006,20.63553736846829,21.115420241270293,21.05078885479487,20.923925018290323,20.714375505381202,20.946168296447304,20.586016592851305,20.81713870675564,20.82632320650984,20.940614499314986,20.595045194240782,21.12483312245583,21.009395950389603,20.59822133592015,20.449223172411685,20.721381677720608,20.7255308480138,20.955804639057742,20.332117751738974,20.20765004330931,20.795207682483614,20.345059649810867,20.70684035290735,21.26978649832477,20.778580581742723,20.43949989807106,20.823039415085205,21.08806600051235,20.797601964135744,21.0752668897739,20.65225147309527,20.67283800659068,20.942698919790946,0.0,21.02867238795805,21.30458465487496,21.354837503136764,20.736302606163598,20.837209428884368,20.753479163812706,20.90152516861472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
950,3,3,2,1,1,2,3,3,2,2,4,1,2,3,3,2,0.0,2.0,19.95216135271993,20.208249370227797,20.22248438781336,20.301032462980594,20.409900997360165,20.305370802445484,20.219749595099906,20.277496975522006,20.268738858882447,20.318992456584624,20.208383264311795,20.460032286185125,20.42735495955082,20.063962985140066,20.40262703173625,20.35701191732951,20.061566098698584,20.332157927042232,20.186759371218557,20.213191957943362,20.591733583583316,0.0,20.44578370893935,20.078802397397382,20.458644442830263,20.45265851544081,20.204895404694998,20.460295882754753,20.3492752761081,20.12802806688799,20.491537253677485,20.421706924329857,20.330255496651784,20.38188767703891,20.14875311794578,20.093507616578844,20.272928331421166,20.2864655374878,20.49053301457324,20.545161379433008,20.311204665288088,20.305479781215485,20.48066950811246,20.528209062699155,20.529650490758538,20.67195524708214,20.741342084952567,20.63219527618018,20.592799079630527,20.269854924941818,20.517134159659246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0
951,4,4,3,2,1,2,3,3,3,4,2,0,2,3,3,2,0.0,2.0,9.797339276191632,9.913235642247061,10.033251186776106,9.93816646945375,9.839991247847447,9.924920803894214,10.003443504707814,9.918057472180761,10.100287750160952,9.956741073208617,10.07330139377835,10.089361227099218,9.93176154013299,10.102986820000972,10.018035860908142,9.961208948492764,10.026899358539598,10.016432998041306,10.010541492373745,9.901060131893091,10.018846428390775,9.939207662279026,10.116541355199656,10.04365330306013,10.11219643884103,10.18048620767423,10.139207538738052,10.057856047359415,10.04797410008472,10.063892310342062,10.031309153067825,9.983497799395865,9.843515102705924,9.922815847294975,9.966758293236508,10.00583294224299,10.041654759991387,9.999560726581391,9.865582802234957,9.936089024787679,10.019671266275967,9.922789926141336,10.021383807278387,9.978961504060319,10.048678057788765,9.990451634919433,9.938726637421608,10.040496481137591,9.932924738008042,9.966983961710207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
952,3,3,2,2,1,2,3,3,2,3,3,0,2,3,3,2,0.0,2.0,15.784198440487476,16.10563190183964,16.092707450120464,16.038664343470842,16.02747679206367,15.996018364884838,16.052712738901786,16.14264539132374,16.354748310164418,16.146710399610196,16.252627176049597,15.920339351564504,16.132930453668905,16.300153232091386,16.318066625912973,15.884825256002404,16.240556770073113,16.352515016494348,16.35942511319837,16.06426291947519,16.067442563841343,15.829914205644615,16.273502169641617,16.413786438707444,15.098969927306632,16.291369997489475,15.913851574032346,16.010347271289557,16.175542681038664,16.222082888014764,16.20767919514183,16.136515231487635,16.183156318061364,16.036595713776897,16.14253654429811,16.130342830637577,16.233313413254386,16.021675888854976,16.17780789668803,16.117200700838673,16.189612441865606,16.175080238731063,16.11328183723113,16.230644412354486,15.702758257665398,16.188514122375462,15.781157442408901,0.0,16.154262534675738,16.182726940843985,16.11003266235568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
954,1,1,2,1,1,2,4,3,3,1,1,1,1,2,2,2,0.0,3.0,35.526174400884976,36.69344999386197,35.87531006466944,36.55325235518988,36.41640085708942,35.93771421187901,36.66570624253992,35.7878251367069,37.135764340964506,36.57973256357578,36.99422771110677,36.86791267431475,36.74438121620771,36.57532450262187,36.90716841301148,36.936243165742226,36.768484132068195,36.02624698253259,36.71796408694394,36.53487376810993,35.900143861294055,36.94622987704605,36.56264881749136,35.72498334804916,36.45109558155668,36.02557849449392,36.232731585120966,36.27196392234997,35.6359463486108,36.12644203244618,35.962963328599415,35.97798328501659,36.08123643795078,35.97686553364253,36.14806064877918,36.29588201949461,35.99786393500493,35.630173570920135,35.8011525844579,35.897252347936565,35.43555239539451,35.91652353167497,35.639878596863646,35.70928887668807,35.653601183248,35.85955633068648,36.19880183544047,35.909408754631606,36.845568526707055,36.59104871666283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0
956,3,2,3,2,1,1,4,3,1,3,1,0,1,2,2,2,2.0,4.0,64.22644341374445,0.0,65.65013237940676,64.84522030323133,65.85299280891493,65.64118443541419,66.1041783940084,64.54063326946786,65.99167908407867,65.51411041033938,66.0340929865844,65.05226819471338,66.08125792230693,66.16140268447148,66.1400140163462,64.75589642775623,65.3925747907174,65.79360897529449,65.58624781579623,64.9635732346754,65.57436996235697,65.31860185793379,65.91880370040019,65.9625061852477,65.96342875517526,65.71688981193567,65.58715744215455,66.07695854470786,66.3257246243252,66.09497173613717,66.24817334683786,65.21600445922586,65.57109528261796,64.68496156755234,65.41208386340597,65.69057593846125,65.3274731484457,64.97895011339787,65.54493106132108,64.50263233517228,65.97734611805389,65.46583577091131,65.38323689933573,65.34000920624912,66.1379674178345,65.51060678001684,65.24923525071206,64.63734041573036,65.31331960227975,64.67085422382185,65.73395429247243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
957,2,5,1,1,1,2,2,3,3,4,2,0,1,3,3,2,0.0,3.0,9.797339276191632,9.913235642247061,10.033251186776106,9.93816646945375,9.839991247847447,9.924920803894214,10.003443504707814,9.918057472180761,10.100287750160952,9.956741073208617,10.07330139377835,10.089361227099218,9.93176154013299,10.102986820000972,10.018035860908142,9.961208948492764,10.026899358539598,10.016432998041306,10.010541492373745,9.901060131893091,10.018846428390775,9.939207662279026,10.116541355199656,10.04365330306013,10.11219643884103,10.18048620767423,10.139207538738052,10.057856047359415,10.04797410008472,10.063892310342062,10.031309153067825,9.983497799395865,9.843515102705924,9.922815847294975,9.966758293236508,10.00583294224299,10.041654759991387,9.999560726581391,9.865582802234957,9.936089024787679,0.0,9.922789926141336,10.021383807278387,9.978961504060319,10.048678057788765,9.990451634919433,9.938726637421608,10.040496481137591,9.932924738008042,9.966983961710207,9.957612990672308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
958,2,4,1,1,2,2,3,3,3,4,1,0,1,3,2,2,2.0,3.0,9.098795307571809,9.366619236954131,9.196524713788603,9.332658466471381,9.288547313182375,9.292748000438014,9.307448460151285,9.311206821774393,9.363541643698426,9.28869077060215,9.284162552989132,9.332199410266611,9.299423808380821,9.28763560038697,9.330816287746112,9.319926979513538,9.220969471437748,9.283725866691439,9.29736131176354,0.0,9.241516467742793,9.368224668627708,9.214738705824038,9.188979723444243,9.221070144327221,9.248509054578527,9.245387089193718,9.291861802497854,9.337390453345424,9.274751364004363,9.332871120620903,9.2480268076903,9.28749810312321,9.241835118866513,9.205148243302583,9.28132106774107,9.293132458964417,9.239960738976928,9.254917048962236,9.315234115044621,9.238841443512657,9.2421470300027,9.258462699861322,9.268574282750162,9.165812317357663,9.2101794303508715,9.366594489933046,9.30656759607373,9.324687821252354,9.438240719206245,9.340894395452047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
959,3,3,3,1,2,2,3,3,3,3,3,1,2,1,1,2,0.0,4.0,13.613192316753207,13.879091275310136,13.864950742427295,13.960472344423335,14.011558094157293,13.902629089086197,13.95281454225395,13.870187317511295,13.779837188244343,13.722280549716421,13.85825950614518,13.633679173259663,13.936266399904628,13.744286604428265,13.75780431683454,13.750279613824054,13.901136810318217,13.904332808200365,0.0,13.788319287937757,13.907226968303053,13.857722248875643,14.053743604820069,13.854709698067698,14.074544128229522,13.96568655085212,13.793350539996474,13.991321344910705,14.054195578629196,14.112737193791093,13.945951374721652,14.187562678897518,13.954410062959234,13.936458155465214,14.141325836349573,14.078619470693758,13.78171152471585,13.897777939831098,13.76593165475599,13.798763932413301,13.878358086300485,13.818663228906583,13.699736938754311,13.68331387927487,13.896831743699678,13.776136252921363,13.882687404282956,13.820466068995842,13.787487210076579,13.949732363500592,14.073813092793547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,1.0,2.0
