SCHID,C0196,C0198,C0200,C0202,C0204,C0194,C0560,C0562,FR_LVEL,FR_SIZE,FR_URBAN,INVASIVE,C0190,C0284,C0288,C0308,SVINC08,FR_CATMN
2646,3,2,4,1,1,2,3,3,2,2,4,1,1,3,3,2,0.0,1.0
2647,2,4,3,1,2,2,1,1,1,2,1,1,1,2,2,2,0.0,4.0
2648,3,3,1,1,2,1,2,2,2,3,3,1,2,3,2,2,0.0,3.0
2650,4,4,4,3,1,1,3,3,1,1,4,0,1,2,3,2,0.0,1.0
2652,2,1,1,5,2,2,3,3,2,3,3,1,2,3,3,2,0.0,1.0
2653,3,2,3,1,1,2,4,1,2,4,1,0,2,2,3,2,0.0,4.0
2655,4,4,4,3,1,2,3,3,3,4,4,0,1,3,3,2,0.0,2.0
2656,2,2,1,1,2,2,3,3,3,1,4,1,2,2,3,2,0.0,1.0
2657,4,4,4,2,1,2,3,3,1,3,2,0,1,3,3,2,0.0,1.0
2658,4,4,3,2,1,2,3,3,3,4,4,1,1,2,2,2,0.0,4.0
2661,1,1,3,2,1,2,3,3,3,3,2,1,1,3,3,2,2.0,2.0
2663,3,2,2,1,2,2,3,3,3,4,2,1,2,2,3,2,0.0,2.0
2664,4,4,3,1,2,2,3,3,4,3,4,1,1,3,3,2,0.0,1.0
2665,3,3,2,1,1,2,4,3,2,3,2,1,2,3,2,2,6.0,4.0
2666,2,4,4,4,1,2,1,1,3,4,1,0,1,3,1,2,0.0,4.0
2667,3,2,3,1,2,2,3,3,3,4,3,0,2,2,2,2,2.0,3.0
2669,4,4,4,2,2,2,3,3,2,3,2,0,2,3,3,2,0.0,2.0
2672,3,2,2,1,1,2,3,3,2,3,4,0,1,2,1,2,0.0,3.0
2673,3,2,2,1,1,2,2,2,3,4,1,0,2,3,2,2,0.0,4.0
2674,3,2,1,2,1,1,3,3,2,3,3,0,2,2,3,2,0.0,3.0
2675,4,4,3,1,2,2,3,3,2,3,2,0,1,2,2,2,0.0,4.0
2676,4,4,4,3,1,2,3,3,1,2,2,0,1,3,3,2,0.0,2.0
2677,4,4,4,4,2,2,4,3,1,3,4,0,1,2,2,2,0.0,2.0
2678,4,4,3,1,1,1,3,3,1,2,2,0,2,3,3,2,4.0,2.0
2681,4,4,2,1,1,1,2,2,2,3,4,1,2,3,3,2,0.0,3.0
2683,3,4,3,1,1,2,2,2,2,3,4,1,1,3,3,2,0.0,4.0
2684,2,2,1,1,1,2,4,3,2,3,2,0,1,3,2,2,0.0,3.0
2686,3,4,3,1,1,1,2,3,2,1,2,0,1,3,2,2,2.0,4.0
2688,3,2,4,5,2,2,3,3,3,3,4,0,2,3,2,2,0.0,2.0
2690,1,3,5,1,1,2,3,3,3,2,3,1,2,2,3,2,0.0,1.0
2691,4,4,4,1,2,2,3,3,1,3,2,0,2,2,2,2,0.0,2.0
2694,3,4,4,1,1,2,3,3,4,3,4,0,2,2,2,2,0.0,1.0
2695,3,3,4,1,2,2,3,3,2,4,1,1,1,3,3,2,0.0,4.0
2696,3,5,3,1,2,2,4,3,2,4,1,0,2,2,1,2,4.0,4.0
2698,3,2,4,2,1,2,2,3,3,3,4,1,1,1,2,2,0.0,4.0
2699,4,2,2,2,1,2,4,3,2,4,3,0,2,2,1,2,0.0,4.0
2701,2,2,2,1,2,2,3,3,2,4,2,1,2,2,3,2,1.0,3.0
2705,3,3,4,2,1,2,4,3,4,4,2,1,1,3,3,2,0.0,1.0
2706,2,1,1,1,1,2,3,3,3,4,4,1,1,2,2,2,0.0,3.0
2707,3,3,3,1,1,1,3,3,2,1,3,1,1,3,3,2,0.0,2.0
2708,4,4,2,1,2,2,2,2,1,2,1,0,2,3,3,2,0.0,3.0
2709,3,4,3,2,1,2,4,3,2,4,2,0,1,3,2,2,1.0,3.0
2711,3,3,4,1,1,2,3,3,1,3,2,0,1,3,3,2,0.0,4.0
2712,4,3,2,1,2,2,3,3,1,2,4,0,2,3,3,2,0.0,4.0
2713,4,3,3,1,1,1,2,2,1,3,2,0,1,2,2,2,0.0,4.0
2715,4,4,3,1,2,2,3,3,1,1,4,0,2,3,3,2,0.0,2.0
2716,3,3,3,1,1,2,3,3,3,4,1,1,1,2,1,2,0.0,2.0
2717,2,4,1,1,1,2,4,3,2,3,1,1,2,3,2,2,0.0,4.0
2718,3,3,2,2,2,2,2,2,2,1,1,1,2,3,2,2,0.0,4.0
2719,2,2,2,1,1,2,4,2,3,4,4,1,1,3,3,2,0.0,1.0
2720,3,4,3,2,1,2,3,3,1,3,2,0,1,3,3,2,0.0,2.0
2721,2,1,2,1,1,2,2,3,2,4,1,1,1,2,1,2,3.0,4.0
2722,3,2,3,1,1,2,4,3,2,4,2,0,1,2,1,2,7.0,4.0
2723,4,4,2,2,1,2,3,3,1,3,3,0,1,3,2,2,0.0,2.0
2724,3,3,3,1,1,2,3,3,2,1,4,1,2,2,2,2,1.0,2.0
2725,3,4,3,1,1,2,3,3,2,3,2,0,2,2,2,2,0.0,2.0
2726,3,4,2,1,2,2,4,3,1,2,1,0,2,2,3,2,0.0,4.0
2727,4,4,4,1,1,2,3,3,1,1,4,0,2,3,2,2,0.0,1.0
2728,4,4,4,3,1,2,3,3,1,3,1,0,1,2,2,2,0.0,3.0
2729,3,3,2,3,2,2,3,3,1,3,1,0,1,3,3,2,0.0,2.0
2732,2,2,2,1,1,2,2,2,3,4,3,0,1,3,2,2,3.0,4.0
2733,2,2,3,2,1,2,4,1,3,2,2,0,2,2,2,2,1.0,4.0
2734,4,4,4,1,2,2,3,3,1,1,4,0,2,3,3,2,0.0,1.0
2735,4,4,2,1,1,2,3,3,2,2,2,1,1,3,3,2,0.0,1.0
2736,5,4,4,3,2,2,3,3,4,1,4,0,2,3,3,2,0.0,1.0
2737,3,4,3,1,2,2,4,3,2,2,4,1,2,1,2,2,5.0,1.0
2738,2,1,2,1,2,2,1,1,2,3,1,1,2,3,3,2,0.0,4.0
2739,4,4,4,2,1,2,3,3,2,3,3,1,1,3,3,2,0.0,2.0
2740,3,2,4,1,2,2,3,3,2,2,4,1,2,3,3,2,0.0,1.0
2741,4,3,3,1,2,2,4,3,2,3,1,1,2,3,3,2,0.0,4.0
2742,3,2,2,3,1,1,4,3,1,1,1,0,1,2,2,2,0.0,4.0
2743,1,3,2,1,2,2,4,2,3,2,1,0,2,3,2,2,1.0,3.0
2745,3,2,3,2,1,2,3,2,2,3,2,0,1,3,3,2,1.0,3.0
2747,3,5,1,1,1,2,3,3,3,4,2,1,1,3,3,2,0.0,2.0
2748,2,3,4,1,1,2,3,3,2,3,4,1,2,3,3,2,0.0,2.0
2749,2,4,4,4,1,2,1,1,3,4,1,1,1,2,2,2,0.0,4.0
2751,4,3,3,2,1,2,3,3,1,3,2,0,2,3,3,2,0.0,2.0
2753,2,2,3,1,1,2,3,3,3,4,4,0,1,2,3,2,0.0,2.0
2754,3,3,3,1,1,2,3,3,3,4,4,1,1,3,3,2,0.0,2.0
2756,3,3,1,1,1,2,1,1,3,4,2,1,1,2,1,2,1.0,4.0
2757,1,4,1,1,1,2,3,3,1,2,4,0,1,1,1,2,1.0,1.0
2758,2,1,3,1,2,2,1,1,2,3,1,0,2,2,2,2,0.0,4.0
2759,1,2,1,1,1,1,1,1,3,4,2,1,1,2,2,2,2.0,4.0
2761,1,5,1,1,1,2,3,3,2,3,3,0,1,3,3,2,0.0,3.0
2764,1,5,2,1,1,2,3,3,3,1,4,1,2,3,3,2,0.0,3.0
2767,2,2,3,1,1,2,2,2,2,3,1,0,2,2,2,2,0.0,3.0
2768,3,2,4,2,1,2,3,3,3,4,4,1,1,2,3,2,0.0,2.0
2769,4,4,4,2,2,2,3,3,2,1,4,1,2,2,2,2,0.0,1.0
2771,4,4,2,1,2,2,3,3,2,3,4,0,2,3,3,2,0.0,1.0
2772,3,4,3,2,1,1,3,3,2,3,2,1,1,3,3,2,0.0,2.0
2773,3,3,1,1,2,1,1,2,3,4,1,1,2,3,2,2,6.0,4.0
2774,4,5,3,2,1,1,3,3,1,3,2,0,1,3,2,2,0.0,3.0
2776,1,1,1,1,2,2,3,3,3,4,2,1,2,3,3,2,0.0,1.0
2779,3,3,1,1,2,2,3,3,3,1,2,1,1,3,3,2,0.0,1.0
2781,1,1,2,1,1,1,3,3,3,2,3,1,1,2,2,2,0.0,2.0
2783,1,1,2,1,1,2,2,3,3,4,3,1,2,3,3,2,0.0,4.0
2784,3,4,3,1,1,1,4,1,2,2,1,1,1,2,1,2,5.0,4.0
2786,3,2,2,1,1,2,2,3,3,4,1,0,1,3,2,2,2.0,4.0
2787,2,4,3,1,1,2,3,3,3,3,4,1,2,3,3,2,0.0,2.0
2789,2,3,1,1,1,1,3,3,2,3,2,0,1,2,2,2,5.0,2.0
2791,4,4,3,3,1,2,3,3,4,3,3,0,2,3,3,2,0.0,3.0
2793,3,1,1,1,1,1,2,2,2,2,4,1,2,2,2,2,0.0,2.0
2794,3,4,3,2,1,1,4,3,3,4,2,0,1,2,3,2,0.0,4.0
2795,4,2,3,2,1,2,3,3,3,4,2,1,1,2,2,2,1.0,3.0
2796,4,1,2,1,2,2,4,2,3,4,2,0,2,3,3,2,2.0,4.0
2797,4,3,2,3,2,2,2,2,1,2,1,0,2,3,3,2,0.0,4.0
2798,3,5,2,1,1,2,3,3,3,4,4,1,2,2,2,2,0.0,1.0
2799,4,2,3,2,2,2,3,3,1,3,2,0,1,2,2,2,0.0,4.0
2800,4,3,3,1,1,2,3,3,3,4,2,1,1,2,2,2,1.0,1.0
2801,4,4,4,3,1,1,3,3,1,3,1,0,1,3,3,2,0.0,3.0
2803,4,5,3,2,1,2,4,3,3,3,1,1,1,3,3,2,0.0,3.0
2804,4,4,4,2,1,1,1,1,3,2,4,0,1,1,1,2,1.0,3.0
2805,4,4,3,1,1,2,3,3,2,3,2,0,1,2,2,2,0.0,1.0
2806,3,3,4,1,2,1,4,3,1,4,4,0,1,3,2,2,0.0,3.0
2807,4,4,2,2,1,2,3,3,1,3,1,0,2,2,1,2,0.0,3.0
2808,4,4,3,2,1,2,2,2,2,1,2,0,2,3,3,2,1.0,3.0
2809,2,3,3,1,1,2,3,3,4,1,4,1,2,3,3,2,0.0,3.0
2810,2,2,3,1,1,2,3,3,3,3,3,1,1,1,2,2,0.0,2.0
2811,4,4,3,2,1,1,2,2,2,4,1,0,1,3,2,2,37.0,3.0
2812,4,4,3,2,1,2,3,3,3,4,1,0,2,2,3,2,0.0,3.0
2813,4,4,4,4,1,1,3,3,1,3,4,0,2,3,3,2,0.0,2.0
2814,3,3,2,1,1,2,3,3,4,4,2,1,1,3,3,2,1.0,3.0
2815,2,1,3,5,2,2,3,3,3,3,4,1,2,3,2,2,0.0,1.0
2818,3,2,3,1,2,2,4,3,2,3,2,0,2,3,2,2,8.0,4.0
2821,4,5,3,3,1,2,2,2,3,4,2,0,2,1,1,2,3.0,4.0
2824,4,4,4,3,1,1,3,3,3,1,4,1,1,2,3,2,1.0,3.0
2826,2,2,1,1,2,2,2,2,3,2,2,1,2,3,2,2,0.0,2.0
2827,4,5,1,2,1,2,3,3,3,4,1,0,2,2,2,2,0.0,3.0
2828,3,3,2,1,1,2,3,3,3,4,4,1,1,3,3,2,0.0,1.0
2829,3,3,1,1,1,2,2,2,2,3,1,0,2,1,1,2,1.0,2.0
2831,3,3,2,2,1,1,2,2,1,2,1,0,1,1,2,2,0.0,4.0
2833,2,4,1,1,2,2,3,3,1,3,3,0,2,2,2,2,0.0,2.0
2835,2,3,2,1,1,2,4,3,3,4,2,1,2,2,3,2,0.0,3.0
2836,4,1,3,1,1,2,3,3,1,1,2,0,2,2,2,2,0.0,1.0
2838,5,1,4,1,1,2,3,3,3,2,3,1,2,2,2,2,0.0,1.0
2839,4,4,4,1,2,2,3,3,1,2,3,0,2,3,3,2,0.0,2.0
2840,2,2,4,1,1,2,3,3,3,4,4,1,1,3,3,2,8.0,2.0
2841,5,4,1,5,1,2,4,3,4,1,4,0,2,3,3,2,0.0,3.0
2843,3,3,2,2,1,2,3,3,2,2,4,0,1,3,3,2,1.0,2.0
2844,2,2,2,1,1,2,1,1,1,1,1,0,2,2,2,2,0.0,4.0
2845,2,1,3,1,1,2,2,2,3,4,2,0,1,3,3,2,0.0,4.0
2846,2,2,2,1,1,2,2,2,3,3,4,1,2,2,2,2,0.0,4.0
2847,4,4,3,2,2,1,3,3,1,3,4,0,1,3,2,2,0.0,2.0
2848,3,4,3,1,1,2,2,2,2,3,3,0,1,2,3,2,0.0,4.0
2849,4,4,4,2,1,2,3,3,2,3,4,0,2,3,3,2,0.0,2.0
2850,2,3,2,2,2,2,3,3,3,2,3,1,2,3,3,2,2.0,1.0
2854,5,1,1,1,2,2,1,1,2,1,1,1,2,2,1,2,1.0,4.0
2856,4,4,3,1,2,2,4,3,2,3,2,0,1,2,2,2,0.0,2.0
2857,4,4,4,1,1,2,2,2,2,4,1,0,1,3,2,2,2.0,4.0
2859,3,4,2,1,2,2,2,3,2,3,3,0,1,2,2,2,0.0,3.0
2860,3,4,2,2,1,2,3,3,1,3,2,0,1,3,3,2,0.0,4.0
2863,2,5,1,1,1,1,4,3,3,4,2,1,1,2,2,2,0.0,3.0
2864,4,3,3,1,1,1,1,1,1,2,3,0,2,3,2,2,0.0,4.0
2865,3,1,2,1,1,1,2,2,3,4,1,0,1,2,2,2,0.0,4.0
2866,4,4,3,2,1,2,4,3,2,3,1,1,1,3,3,2,0.0,3.0
2867,3,4,4,1,1,2,3,3,2,1,3,0,1,3,2,2,0.0,2.0
2868,1,4,1,1,2,1,1,1,2,3,2,0,1,3,3,2,1.0,4.0
2869,4,4,4,3,1,1,2,2,1,2,1,0,1,3,3,2,0.0,4.0
2870,3,1,1,1,1,2,2,2,3,2,3,1,2,3,1,2,0.0,4.0
2871,3,2,2,1,1,2,3,3,2,3,2,0,2,2,2,2,21.0,4.0
2872,2,1,1,1,2,2,3,3,3,4,1,1,2,3,2,2,0.0,2.0
2873,1,5,2,1,1,2,3,3,3,3,3,0,1,3,2,2,0.0,3.0
2874,3,4,4,2,1,2,3,3,1,2,3,0,2,3,2,2,0.0,2.0
2875,3,4,3,1,2,1,2,2,2,3,1,1,1,2,3,2,0.0,4.0
2877,5,4,3,2,1,2,3,3,3,4,2,1,2,3,3,2,2.0,2.0
2878,3,3,1,2,2,2,3,3,2,3,4,1,1,3,2,2,0.0,2.0
2879,2,2,3,1,2,2,4,3,2,4,2,1,2,2,2,2,0.0,4.0
2880,4,4,4,3,1,2,3,3,1,2,3,0,1,2,3,2,0.0,2.0
2882,1,1,1,1,1,2,2,3,3,2,4,1,2,3,3,2,0.0,4.0
2883,2,2,2,1,1,2,3,3,2,2,2,1,2,2,2,2,0.0,3.0
2885,3,4,3,3,1,2,3,3,2,3,2,1,2,2,2,2,7.0,2.0
2887,4,4,3,2,1,1,3,3,1,3,2,0,1,3,3,2,0.0,2.0
2889,3,2,2,1,2,2,3,3,3,2,3,1,1,3,3,2,0.0,3.0
2890,4,4,4,2,2,2,3,3,2,3,4,0,2,2,2,2,0.0,3.0
2891,4,4,4,1,1,2,3,3,2,3,2,1,1,3,3,2,0.0,2.0
2892,1,5,5,1,2,1,2,2,3,1,1,1,1,2,2,2,0.0,4.0
2893,3,4,4,3,2,2,2,2,2,4,1,0,1,2,2,2,0.0,4.0
2894,4,3,3,2,1,2,3,3,2,3,4,1,1,3,3,2,0.0,3.0
2895,3,3,4,1,1,2,4,3,2,4,2,1,1,3,2,2,0.0,2.0
2897,3,3,3,2,2,2,3,3,2,2,4,0,2,3,3,2,0.0,2.0
2898,3,4,2,2,1,2,3,3,2,3,2,1,1,3,3,2,0.0,2.0
2899,3,4,3,1,1,2,1,1,1,1,1,0,1,2,3,2,0.0,4.0
2901,2,2,2,1,1,2,2,2,3,4,2,0,1,3,2,2,0.0,2.0
2902,4,4,4,3,1,2,3,3,1,2,3,0,2,3,3,2,0.0,2.0
2904,2,3,3,1,1,2,3,3,4,1,4,0,1,2,2,2,0.0,2.0
2905,3,3,2,1,1,2,3,3,3,3,2,0,2,3,2,2,1.0,3.0
2906,3,3,3,1,1,2,3,3,3,4,2,1,1,3,3,2,0.0,4.0
2907,4,4,3,2,1,2,3,3,1,3,1,0,2,2,2,2,0.0,2.0
2908,2,5,3,1,2,2,3,3,3,4,2,1,2,2,2,2,0.0,2.0
2909,3,4,2,1,1,2,3,3,2,3,2,1,1,3,3,2,2.0,3.0
2910,3,2,2,1,1,2,3,3,1,3,2,0,2,3,3,2,0.0,4.0
2911,1,1,2,1,1,2,4,3,3,4,4,1,2,3,3,2,3.0,3.0
2914,4,4,4,1,1,1,3,3,2,3,2,1,1,3,3,2,0.0,2.0
2915,3,2,2,1,1,2,4,3,1,3,3,1,2,3,3,2,0.0,2.0
2918,2,3,3,2,1,2,3,3,3,3,3,0,1,3,2,2,0.0,3.0
2922,2,3,1,1,2,2,1,1,1,3,1,0,2,2,2,2,0.0,4.0
2924,4,4,4,1,2,2,3,3,2,1,4,1,2,3,3,2,0.0,1.0
2926,4,5,3,2,1,2,3,3,1,3,2,0,1,3,2,2,0.0,2.0
2929,2,3,1,1,1,2,2,2,2,4,1,1,1,3,1,2,1.0,4.0
2930,1,1,1,1,2,2,3,3,4,3,4,1,2,3,3,2,2.0,3.0
2932,3,3,5,4,2,2,3,3,1,1,4,0,2,3,3,2,0.0,1.0
2933,2,1,3,1,1,2,2,2,2,4,2,0,1,3,2,2,3.0,4.0
2934,3,3,2,2,1,2,3,3,3,4,2,1,2,3,3,2,0.0,2.0
2936,3,2,2,1,2,2,4,3,2,2,1,0,1,3,3,2,0.0,4.0
2937,2,2,3,2,1,2,2,3,1,3,4,0,1,2,3,2,2.0,1.0
2938,3,3,3,1,2,2,3,3,2,3,3,1,2,3,3,2,0.0,3.0
2939,1,1,1,1,1,2,3,3,1,2,4,1,1,1,2,2,0.0,3.0
2940,2,1,3,1,2,2,3,3,3,4,4,1,1,2,3,2,0.0,3.0
2941,4,4,3,2,1,2,3,3,2,3,1,1,1,3,2,2,0.0,3.0
2942,4,4,4,2,1,2,3,3,1,2,2,1,2,3,3,2,0.0,2.0
2943,2,3,4,2,2,1,2,3,2,4,4,0,2,3,3,2,0.0,3.0
2944,1,2,1,1,2,2,1,2,2,3,2,1,2,3,1,2,0.0,3.0
2945,4,4,3,2,1,2,3,3,1,3,2,0,1,3,3,2,1.0,2.0
2946,3,3,2,1,1,2,4,3,2,4,1,1,1,3,2,2,2.0,3.0
2947,4,2,5,5,2,2,2,3,3,4,3,1,2,2,2,2,0.0,2.0
2949,2,3,2,1,2,2,3,3,4,2,4,0,1,2,2,2,0.0,1.0
2950,2,3,2,2,1,1,3,3,3,4,1,1,1,2,2,2,0.0,3.0
2951,4,4,4,4,1,2,3,3,2,3,2,0,1,2,2,2,0.0,2.0
2953,4,4,5,1,2,2,4,3,2,3,3,1,2,3,3,2,0.0,2.0
2955,3,4,2,1,1,1,2,2,1,2,2,0,1,2,2,2,1.0,3.0
2956,4,1,2,1,1,2,3,3,3,4,2,1,2,2,2,2,0.0,2.0
2957,2,3,2,1,2,2,2,2,2,3,2,1,2,3,3,2,0.0,4.0
2958,3,3,3,3,2,2,4,2,4,4,2,0,2,3,2,2,0.0,2.0
2960,3,3,2,1,1,1,3,3,2,2,4,1,1,3,3,2,0.0,4.0
2961,5,3,4,1,2,2,3,3,3,3,3,1,2,3,3,2,0.0,2.0
2962,5,3,3,3,1,2,3,3,3,4,2,1,1,2,2,2,0.0,1.0
2965,3,3,2,1,1,1,2,2,2,3,1,1,1,2,2,2,0.0,4.0
2966,3,4,2,1,1,1,2,2,1,2,2,0,1,3,2,2,0.0,4.0
2967,2,4,2,1,2,2,2,3,1,1,4,0,2,2,2,2,0.0,2.0
2968,2,1,2,1,2,2,3,3,3,3,3,1,1,2,3,2,0.0,3.0
2970,3,3,4,2,1,2,4,3,4,4,2,1,2,2,2,2,0.0,3.0
2971,3,4,2,2,2,2,3,3,2,3,3,1,1,2,3,2,3.0,3.0
2973,1,2,3,1,2,2,4,3,3,4,4,1,2,2,2,2,0.0,3.0
2974,3,3,2,1,1,2,4,3,3,4,2,0,1,3,2,2,0.0,3.0
2975,3,4,4,2,1,2,3,3,2,3,1,1,1,2,2,2,1.0,3.0
2976,4,4,3,2,1,1,1,1,1,2,3,0,1,3,3,2,0.0,4.0
2977,3,3,3,1,1,2,2,3,3,4,2,1,1,1,2,2,0.0,4.0
2980,3,3,2,1,1,2,4,3,2,3,2,0,1,3,3,2,1.0,3.0
2981,1,3,1,1,2,2,4,3,2,3,4,0,1,2,2,2,5.0,1.0
2982,1,1,2,1,1,2,3,3,3,3,2,1,2,3,2,2,4.0,3.0
2985,2,2,1,1,1,1,3,3,3,4,2,1,1,3,3,2,0.0,2.0
2986,4,4,3,3,2,2,3,3,1,1,4,0,2,3,3,2,0.0,2.0
2987,4,4,4,3,1,2,3,3,2,3,2,1,1,3,3,2,0.0,2.0
2988,2,2,1,2,1,1,3,3,1,2,4,0,1,3,3,2,0.0,2.0
2989,5,4,3,1,2,2,3,3,3,1,4,1,2,3,3,2,0.0,1.0
2990,4,4,4,3,1,1,2,3,2,3,1,1,1,3,2,2,9.0,3.0
2991,3,4,3,4,1,2,4,3,2,3,1,0,1,3,3,2,0.0,3.0
2992,4,2,1,3,1,2,4,3,3,4,1,1,1,2,3,2,104.0,4.0
2993,4,3,1,1,1,2,3,3,1,3,2,0,1,2,2,2,0.0,2.0
2994,5,5,5,5,2,2,2,3,3,1,3,0,2,3,2,2,0.0,4.0
2996,4,4,3,2,1,1,2,2,1,3,2,0,1,3,3,2,0.0,4.0
2997,4,4,3,1,1,2,3,3,1,4,4,0,1,3,3,2,0.0,4.0
2998,1,1,2,1,1,2,3,3,4,2,4,1,2,2,2,2,0.0,4.0
2999,1,4,2,1,1,2,3,3,3,4,4,1,1,3,3,2,0.0,2.0
3000,5,1,1,1,1,2,4,3,3,4,1,1,2,2,3,2,3.0,3.0
3001,3,3,5,1,1,2,4,2,3,4,2,0,1,3,2,2,1.0,4.0
3002,4,4,2,3,2,2,3,3,1,2,1,0,2,2,2,2,0.0,4.0
3005,3,4,3,2,1,1,3,3,1,2,2,0,1,3,2,2,0.0,4.0
3006,4,4,3,2,2,2,2,1,2,3,3,1,1,3,2,2,2.0,4.0
3007,3,3,4,2,1,2,3,3,2,2,4,1,2,3,3,2,0.0,3.0
3008,3,3,3,1,2,2,3,3,3,4,4,0,2,2,3,2,1.0,2.0
3009,3,2,3,1,1,2,3,3,2,3,1,1,1,2,2,2,0.0,2.0
3010,2,2,2,1,2,2,1,3,3,2,1,1,1,3,3,2,0.0,4.0
3012,4,3,4,2,1,2,3,3,1,3,2,0,1,2,3,2,3.0,3.0
3013,4,4,3,2,1,1,4,3,1,3,1,0,1,3,3,2,0.0,4.0
3014,4,4,3,2,1,2,3,3,2,4,2,0,1,3,2,2,0.0,3.0
3015,2,1,1,1,2,2,3,3,3,3,4,1,2,3,2,2,0.0,2.0
3016,4,4,4,2,1,1,2,2,2,3,3,0,2,3,3,2,0.0,4.0
3017,4,4,5,1,2,2,2,2,1,2,1,0,1,2,2,2,3.0,4.0
3019,3,3,1,1,2,1,3,3,2,3,4,1,2,3,2,2,0.0,2.0
3021,2,2,1,1,1,2,3,3,3,3,3,1,2,2,2,2,4.0,3.0
3023,2,2,1,1,1,2,4,3,3,4,1,1,1,3,2,2,0.0,3.0
3024,1,1,1,1,1,2,4,3,3,4,2,1,1,3,3,2,2.0,4.0
3025,2,2,5,1,1,2,2,2,3,3,3,1,2,3,3,2,1.0,3.0
3026,3,3,3,1,1,1,3,3,1,3,4,0,1,3,2,2,0.0,2.0
3027,2,1,2,2,1,2,4,2,3,4,2,0,1,2,1,2,5.0,4.0
3028,3,3,2,2,2,2,3,3,1,2,2,0,1,3,1,2,0.0,2.0
3030,5,3,3,1,1,2,3,3,3,2,3,0,1,3,3,2,0.0,2.0
3031,3,3,2,1,1,2,3,3,3,4,1,1,1,3,3,2,0.0,2.0
3032,3,5,4,1,1,2,4,3,3,4,1,1,2,3,3,2,0.0,3.0
3033,3,4,4,1,1,2,2,2,2,1,3,0,1,3,1,2,0.0,2.0
3036,4,4,4,4,2,1,3,3,4,1,4,1,1,3,3,2,0.0,4.0
3037,3,5,5,5,2,2,4,2,3,2,1,1,2,2,2,2,0.0,4.0
3039,4,3,2,1,2,2,3,3,3,2,4,1,1,3,2,2,1.0,1.0
3041,3,3,3,1,1,2,2,2,2,3,2,1,1,3,3,2,0.0,3.0
3042,3,2,1,1,1,2,3,3,3,4,4,1,2,3,3,2,0.0,3.0
3045,2,2,2,1,1,1,2,2,1,3,1,0,2,3,2,2,0.0,4.0
3046,2,2,2,1,2,2,1,3,2,3,4,0,2,1,2,2,0.0,3.0
3047,3,2,2,1,2,2,3,3,3,4,4,1,1,3,3,2,0.0,3.0
3049,3,2,4,2,1,2,3,3,2,2,3,1,1,3,3,2,0.0,2.0
3050,4,3,1,2,2,2,3,3,2,3,1,0,2,2,2,2,1.0,2.0
3052,3,2,1,1,1,1,4,2,3,4,1,1,2,3,3,2,10.0,4.0
3055,4,3,2,2,1,2,2,2,1,3,1,1,2,2,2,2,0.0,3.0
3056,3,3,1,1,1,2,4,3,2,3,1,1,2,3,2,2,0.0,2.0
3057,4,4,4,4,1,1,3,3,1,3,2,0,2,3,3,2,0.0,3.0
3059,3,3,2,1,1,2,2,2,2,3,2,0,1,3,3,2,0.0,4.0
3060,3,3,2,1,1,2,4,1,2,3,3,0,1,2,2,2,0.0,3.0
3061,2,2,1,1,2,2,3,3,3,4,1,1,1,3,2,2,0.0,4.0
3062,2,2,1,1,1,2,3,3,2,2,4,0,2,3,3,2,0.0,2.0
3063,3,4,3,1,2,2,3,3,3,4,2,0,2,3,3,2,0.0,3.0
3064,3,3,4,1,1,1,3,3,1,3,4,0,2,3,3,2,0.0,2.0
3065,4,4,4,5,1,2,4,3,2,3,2,1,1,3,2,2,0.0,2.0
3066,3,3,2,2,1,2,2,2,1,3,2,0,2,3,2,2,0.0,4.0
3067,1,1,1,1,1,2,1,2,3,4,1,0,1,3,3,2,0.0,3.0
3068,1,1,1,1,2,2,3,3,3,4,3,1,2,2,2,2,1.0,2.0
3069,4,4,4,4,1,2,3,3,1,1,1,0,2,2,3,2,0.0,2.0
3070,3,4,2,1,1,2,3,3,1,3,1,0,1,3,3,2,0.0,4.0
3071,4,4,4,1,1,2,3,3,2,3,2,0,1,3,3,2,0.0,3.0
3072,2,1,1,1,2,2,4,3,3,4,4,1,2,2,2,2,4.0,4.0
3073,5,3,3,1,1,2,3,3,1,2,2,0,1,3,3,2,0.0,1.0
3074,4,4,3,4,1,2,3,3,2,3,2,0,1,2,2,2,0.0,2.0
3076,3,4,2,2,2,2,1,2,1,3,2,0,1,3,2,2,0.0,4.0
3077,2,2,2,1,2,2,3,3,3,4,4,1,2,2,2,2,0.0,2.0
3079,3,1,1,1,2,2,4,2,1,3,2,0,2,2,2,2,25.0,4.0
3080,4,4,4,2,2,2,3,3,1,1,4,0,2,3,3,2,0.0,2.0
3081,4,4,4,2,1,1,3,3,2,2,2,0,1,3,3,2,0.0,3.0
3082,2,5,2,1,1,2,2,2,3,4,3,0,2,3,2,2,0.0,1.0
3083,3,3,2,1,2,2,4,3,2,3,1,0,1,3,3,2,0.0,3.0
3084,4,1,2,1,2,2,3,3,3,4,3,1,1,3,3,1,0.0,4.0
3085,4,2,3,1,2,2,3,3,2,3,2,0,2,3,2,2,1.0,2.0
3087,3,2,3,1,1,2,3,3,2,4,2,1,1,3,3,2,0.0,3.0
3089,2,2,3,1,1,2,4,3,3,4,1,1,1,2,2,2,0.0,3.0
3090,2,4,3,1,1,2,3,3,2,1,4,0,1,2,2,2,0.0,1.0
